customer_id,recency,frequency,monetary_total,monetary_avg,age,gender,behavior_type,cluster,segment_name,segment_description,segment_strategy
8738,1,24,3761.14,156.71,36,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
8739,92,10,1630.08,163.01,62,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
8740,93,3,306.96,102.32,18,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8741,5,10,725.23,72.52,28,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8742,10,4,218.28,54.57,62,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8743,77,4,322.66,80.66,41,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8744,28,10,813.34,81.33,53,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8745,100,3,208.68,69.56,70,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8746,100,3,246.84,82.28,29,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8747,211,3,124.75,41.58,38,M,Regular,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
8748,12,7,530.82,75.83,35,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8749,109,3,141.2,47.07,18,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8750,41,8,301.29,37.66,35,M,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8751,4,4,294.16,73.54,53,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8752,44,5,365.23,73.05,48,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8753,59,6,494.66,82.44,49,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8754,38,6,223.47,37.24,34,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8755,95,6,380.76,63.46,30,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8756,35,22,3165.31,143.88,59,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
8757,115,2,63.3,31.65,32,M,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
8758,131,6,435.04,72.51,44,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
8759,24,11,1013.44,92.13,42,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8760,58,11,870.2,79.11,61,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8761,11,3,140.98,46.99,54,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8762,95,1,73.06,73.06,20,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8763,37,5,419.08,83.82,22,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8764,23,8,294.99,36.87,48,M,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8765,17,11,803.18,73.02,39,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8766,30,2,81.57,40.78,33,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8767,45,5,338.14,67.63,55,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8768,5,24,3317.85,138.24,42,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
8769,42,4,189.89,47.47,40,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8770,68,4,303.21,75.8,51,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8771,6,3,193.38,64.46,34,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8772,72,4,286.27,71.57,63,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8773,68,4,126.42,31.6,28,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8774,81,4,239.2,59.8,49,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8775,162,3,171.92,57.31,61,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
8776,9,6,481.31,80.22,19,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8777,11,2,117.2,58.6,34,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8778,67,7,290.3,41.47,57,M,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8779,8,10,811.83,81.18,57,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8780,38,6,537.83,89.64,37,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8781,163,3,216.2,72.07,28,F,Regular,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
8782,2,5,252.97,50.59,54,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8783,133,7,290.02,41.43,57,M,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8784,22,10,1601.78,160.18,22,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
8785,19,7,229.5,32.79,21,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8786,96,3,163.4,54.47,43,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8787,51,15,2275.11,151.67,49,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
8788,32,3,97.76,32.59,35,M,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8789,32,6,309.0,51.5,50,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8790,48,3,98.52,32.84,29,M,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8791,61,3,93.49,31.16,18,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8792,122,6,391.79,65.3,33,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8793,47,3,163.19,54.4,40,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8794,40,13,2138.58,164.51,35,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
8795,2,11,816.53,74.23,22,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8796,44,2,74.16,37.08,18,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8797,190,5,315.44,63.09,32,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
8798,36,3,161.09,53.7,53,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8799,17,11,815.15,74.1,58,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8800,21,6,376.66,62.78,57,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8801,51,8,265.88,33.24,27,M,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8802,71,3,227.64,75.88,22,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8803,13,24,3444.94,143.54,47,F,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
8804,96,9,673.82,74.87,49,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8805,9,1,45.14,45.14,46,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8806,41,11,944.96,85.91,18,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8807,48,2,102.72,51.36,26,F,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8808,30,5,354.58,70.92,39,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8809,27,6,386.63,64.44,47,M,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8810,2,7,237.41,33.92,51,M,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8811,28,12,991.15,82.6,42,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8812,51,11,914.85,83.17,44,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8813,18,6,318.03,53.0,41,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8814,144,5,445.7,89.14,50,M,Regular,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
8815,64,7,574.15,82.02,44,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8816,62,6,228.06,38.01,40,F,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8817,21,4,311.8,77.95,35,F,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8818,41,10,898.7,89.87,41,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8819,38,10,1675.34,167.53,47,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
8820,63,6,212.63,35.44,44,M,Bargain_Hunter,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8821,45,4,314.21,78.55,45,F,Occasional,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8822,39,3,244.73,81.58,60,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8823,80,15,2377.98,158.53,43,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
8824,137,7,226.77,32.4,30,M,Bargain_Hunter,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
8825,34,12,949.3,79.11,53,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8826,129,5,253.5,50.7,19,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8827,38,10,1438.54,143.85,23,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
8828,26,11,868.53,78.96,45,F,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8829,49,5,428.53,85.71,47,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8830,169,3,141.62,47.21,21,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
8831,32,4,375.42,93.86,34,M,Regular,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8832,5,3,81.14,27.05,30,M,Bargain_Hunter,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8833,349,1,60.7,60.7,32,F,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
8834,10,9,773.5,85.94,54,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
8835,126,2,87.62,43.81,50,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
8836,11,10,1367.8,136.78,39,M,High_Value,1,Loyal Customers,Regular customers with good monetary value,Upsell and cross-sell opportunities
8837,84,2,151.85,75.92,31,M,Occasional,0,Champions,"High-value, frequent, recent customers",Reward and retain with VIP treatment
8838,363,1,47.49,47.49,19,M,Occasional,3,Potential Loyalists,Recent customers with good frequency,Nurture relationship with targeted content
8839,12,3,182.1,60.7,61,M,Regular,2,At Risk,Previously valuable but haven't purchased recently,Win-back campaigns with special offers
