customer_id,cluster,segment_name,age,gender,recency,frequency,monetary_total,email_subject_generic,email_subject_targeted,discount_percent,campaign_type,expected_ctr_base,send_frequency,channel_priority
10972,3,Potential Loyalists,37,M,181,7,216.22,Check Out Our Latest Offers,Complete Your Style - Special Member Pricing,12,Cross-Sell Campaign,0.08,Bi-weekly,Email + Social Media
10973,2,At Risk,67,F,19,4,245.28,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
10974,2,At Risk,47,M,5,5,271.15,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
10975,3,Potential Loyalists,25,M,136,5,274.34,Check Out Our Latest Offers,Complete Your Style - Special Member Pricing,12,Cross-Sell Campaign,0.08,Bi-weekly,Email + Social Media
10976,1,Loyal Customers,43,M,1,10,1623.93,Check Out Our Latest Offers,Your Favorites Are Back in Stock!,10,Product Restock Alert,0.09,Bi-weekly,Email + Push
10977,3,Potential Loyalists,51,F,139,6,314.29,Check Out Our Latest Offers,Complete Your Style - Special Member Pricing,12,Cross-Sell Campaign,0.08,Bi-weekly,Email + Social Media
10978,0,Champions,31,M,32,7,558.37,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
10979,2,At Risk,56,M,106,10,840.36,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
10980,3,Potential Loyalists,45,F,116,3,104.06,Check Out Our Latest Offers,Complete Your Style - Special Member Pricing,12,Cross-Sell Campaign,0.08,Bi-weekly,Email + Social Media
10981,3,Potential Loyalists,18,M,143,3,295.36,Check Out Our Latest Offers,Complete Your Style - Special Member Pricing,12,Cross-Sell Campaign,0.08,Bi-weekly,Email + Social Media
10982,2,At Risk,44,F,42,7,548.57,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
10983,3,Potential Loyalists,33,F,182,4,430.01,Check Out Our Latest Offers,Complete Your Style - Special Member Pricing,12,Cross-Sell Campaign,0.08,Bi-weekly,Email + Social Media
10984,2,At Risk,48,F,23,6,413.21,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
10985,2,At Risk,54,M,31,11,867.45,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
10986,3,Potential Loyalists,42,M,155,4,350.12,Check Out Our Latest Offers,Complete Your Style - Special Member Pricing,12,Cross-Sell Campaign,0.08,Bi-weekly,Email + Social Media
10987,2,At Risk,64,F,67,3,150.99,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
10988,0,Champions,37,M,64,8,681.31,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
10989,2,At Risk,49,F,1,5,340.41,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
10990,3,Potential Loyalists,52,F,211,2,74.3,Check Out Our Latest Offers,Complete Your Style - Special Member Pricing,12,Cross-Sell Campaign,0.08,Bi-weekly,Email + Social Media
10991,3,Potential Loyalists,38,F,102,2,55.57,Check Out Our Latest Offers,Complete Your Style - Special Member Pricing,12,Cross-Sell Campaign,0.08,Bi-weekly,Email + Social Media
10992,2,At Risk,51,M,24,4,149.53,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
10993,0,Champions,31,M,9,8,616.21,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
10994,0,Champions,33,M,52,7,556.39,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
10995,0,Champions,20,M,59,6,531.59,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
10996,3,Potential Loyalists,43,F,212,2,84.86,Check Out Our Latest Offers,Complete Your Style - Special Member Pricing,12,Cross-Sell Campaign,0.08,Bi-weekly,Email + Social Media
10997,2,At Risk,44,M,38,3,183.18,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
10998,2,At Risk,57,F,22,6,450.09,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
10999,2,At Risk,51,M,10,6,561.41,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11000,1,Loyal Customers,35,F,7,14,2357.05,Check Out Our Latest Offers,Your Favorites Are Back in Stock!,10,Product Restock Alert,0.09,Bi-weekly,Email + Push
11001,0,Champions,22,F,15,11,906.38,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11002,1,Loyal Customers,46,M,17,18,2734.05,Check Out Our Latest Offers,Your Favorites Are Back in Stock!,10,Product Restock Alert,0.09,Bi-weekly,Email + Push
11003,1,Loyal Customers,56,M,19,19,2771.87,Check Out Our Latest Offers,Your Favorites Are Back in Stock!,10,Product Restock Alert,0.09,Bi-weekly,Email + Push
11004,2,At Risk,51,M,58,5,343.69,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11005,2,At Risk,56,F,2,7,421.25,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11006,0,Champions,36,M,10,2,74.39,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11007,0,Champions,33,F,10,9,518.92,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11008,0,Champions,28,F,6,10,727.09,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11009,0,Champions,39,M,68,2,153.21,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11010,1,Loyal Customers,38,F,61,15,2653.3,Check Out Our Latest Offers,Your Favorites Are Back in Stock!,10,Product Restock Alert,0.09,Bi-weekly,Email + Push
11011,2,At Risk,43,M,107,4,373.11,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11012,0,Champions,38,M,23,6,398.73,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11013,0,Champions,37,M,39,3,106.66,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11014,0,Champions,28,F,85,6,594.71,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11015,2,At Risk,54,F,34,7,239.54,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11016,0,Champions,41,M,9,7,614.7,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11017,0,Champions,37,F,68,6,444.59,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11018,1,Loyal Customers,28,F,32,16,2779.28,Check Out Our Latest Offers,Your Favorites Are Back in Stock!,10,Product Restock Alert,0.09,Bi-weekly,Email + Push
11019,1,Loyal Customers,20,M,41,17,2298.12,Check Out Our Latest Offers,Your Favorites Are Back in Stock!,10,Product Restock Alert,0.09,Bi-weekly,Email + Push
11020,2,At Risk,59,M,93,2,108.48,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11021,3,Potential Loyalists,48,M,139,4,180.58,Check Out Our Latest Offers,Complete Your Style - Special Member Pricing,12,Cross-Sell Campaign,0.08,Bi-weekly,Email + Social Media
11022,0,Champions,18,F,1,12,929.16,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11023,2,At Risk,51,F,40,4,225.52,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11024,2,At Risk,53,M,30,3,190.31,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11025,0,Champions,41,M,95,3,220.79,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11026,2,At Risk,63,F,8,11,882.96,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11027,2,At Risk,43,M,19,7,507.64,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11028,0,Champions,18,M,31,12,903.37,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11029,1,Loyal Customers,45,F,57,11,1682.52,Check Out Our Latest Offers,Your Favorites Are Back in Stock!,10,Product Restock Alert,0.09,Bi-weekly,Email + Push
11030,2,At Risk,43,M,27,5,329.19,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11031,0,Champions,30,M,53,4,241.41,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11032,2,At Risk,48,F,60,4,305.27,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11033,0,Champions,18,M,16,8,273.39,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11034,2,At Risk,54,M,134,7,513.68,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11035,0,Champions,26,F,72,5,185.69,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11036,1,Loyal Customers,25,M,10,20,3209.95,Check Out Our Latest Offers,Your Favorites Are Back in Stock!,10,Product Restock Alert,0.09,Bi-weekly,Email + Push
11037,1,Loyal Customers,38,F,13,13,2141.55,Check Out Our Latest Offers,Your Favorites Are Back in Stock!,10,Product Restock Alert,0.09,Bi-weekly,Email + Push
11038,2,At Risk,46,M,48,10,899.08,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11039,2,At Risk,42,M,11,7,236.91,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11040,0,Champions,28,F,94,4,130.81,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11041,0,Champions,32,F,22,5,274.58,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11042,0,Champions,23,M,12,3,292.39,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11043,3,Potential Loyalists,36,F,190,3,186.27,Check Out Our Latest Offers,Complete Your Style - Special Member Pricing,12,Cross-Sell Campaign,0.08,Bi-weekly,Email + Social Media
11044,2,At Risk,56,F,30,12,881.83,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11045,0,Champions,39,M,18,6,380.95,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11046,2,At Risk,52,M,7,2,84.81,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11047,2,At Risk,61,M,52,3,82.7,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11048,0,Champions,31,F,60,4,300.05,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11049,0,Champions,37,M,20,8,761.9,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11050,2,At Risk,72,M,3,12,818.02,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11051,2,At Risk,61,M,86,4,197.3,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11052,0,Champions,18,F,52,11,789.16,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11053,2,At Risk,45,M,5,3,148.22,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11054,3,Potential Loyalists,40,F,132,4,240.22,Check Out Our Latest Offers,Complete Your Style - Special Member Pricing,12,Cross-Sell Campaign,0.08,Bi-weekly,Email + Social Media
11055,2,At Risk,52,M,92,2,50.91,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11056,0,Champions,28,M,90,6,542.9,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11057,0,Champions,27,F,38,6,521.68,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11058,0,Champions,29,F,19,5,306.4,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11059,1,Loyal Customers,31,F,6,16,2449.35,Check Out Our Latest Offers,Your Favorites Are Back in Stock!,10,Product Restock Alert,0.09,Bi-weekly,Email + Push
11060,2,At Risk,52,M,89,5,309.49,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11061,3,Potential Loyalists,22,M,294,1,59.54,Check Out Our Latest Offers,Complete Your Style - Special Member Pricing,12,Cross-Sell Campaign,0.08,Bi-weekly,Email + Social Media
11062,0,Champions,30,M,102,2,113.58,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11063,0,Champions,18,F,23,10,825.17,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11064,1,Loyal Customers,55,F,29,21,3405.76,Check Out Our Latest Offers,Your Favorites Are Back in Stock!,10,Product Restock Alert,0.09,Bi-weekly,Email + Push
11065,2,At Risk,59,M,5,1,86.89,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11066,1,Loyal Customers,35,M,31,16,2397.18,Check Out Our Latest Offers,Your Favorites Are Back in Stock!,10,Product Restock Alert,0.09,Bi-weekly,Email + Push
11067,0,Champions,35,M,41,3,184.55,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11068,3,Potential Loyalists,46,M,123,5,225.98,Check Out Our Latest Offers,Complete Your Style - Special Member Pricing,12,Cross-Sell Campaign,0.08,Bi-weekly,Email + Social Media
11069,2,At Risk,62,M,68,2,134.83,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11070,1,Loyal Customers,46,M,76,19,2956.36,Check Out Our Latest Offers,Your Favorites Are Back in Stock!,10,Product Restock Alert,0.09,Bi-weekly,Email + Push
11071,3,Potential Loyalists,29,F,226,2,105.36,Check Out Our Latest Offers,Complete Your Style - Special Member Pricing,12,Cross-Sell Campaign,0.08,Bi-weekly,Email + Social Media
11072,3,Potential Loyalists,18,F,149,3,149.83,Check Out Our Latest Offers,Complete Your Style - Special Member Pricing,12,Cross-Sell Campaign,0.08,Bi-weekly,Email + Social Media
11073,0,Champions,23,M,41,11,912.22,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11074,1,Loyal Customers,41,M,34,23,3247.17,Check Out Our Latest Offers,Your Favorites Are Back in Stock!,10,Product Restock Alert,0.09,Bi-weekly,Email + Push
11075,0,Champions,30,F,36,12,899.44,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11076,3,Potential Loyalists,42,F,317,1,50.69,Check Out Our Latest Offers,Complete Your Style - Special Member Pricing,12,Cross-Sell Campaign,0.08,Bi-weekly,Email + Social Media
11077,3,Potential Loyalists,31,M,187,2,89.97,Check Out Our Latest Offers,Complete Your Style - Special Member Pricing,12,Cross-Sell Campaign,0.08,Bi-weekly,Email + Social Media
11078,1,Loyal Customers,24,F,10,9,1259.31,Check Out Our Latest Offers,Your Favorites Are Back in Stock!,10,Product Restock Alert,0.09,Bi-weekly,Email + Push
11079,1,Loyal Customers,22,F,56,12,1463.12,Check Out Our Latest Offers,Your Favorites Are Back in Stock!,10,Product Restock Alert,0.09,Bi-weekly,Email + Push
11080,1,Loyal Customers,63,F,19,13,1972.19,Check Out Our Latest Offers,Your Favorites Are Back in Stock!,10,Product Restock Alert,0.09,Bi-weekly,Email + Push
11081,1,Loyal Customers,53,M,37,23,3769.51,Check Out Our Latest Offers,Your Favorites Are Back in Stock!,10,Product Restock Alert,0.09,Bi-weekly,Email + Push
11082,2,At Risk,65,M,33,3,213.05,Check Out Our Latest Offers,We Miss You! 20% Off Everything,20,Win-Back Campaign,0.06,Monthly,Email + Direct Mail
11083,1,Loyal Customers,48,M,2,8,1189.48,Check Out Our Latest Offers,Your Favorites Are Back in Stock!,10,Product Restock Alert,0.09,Bi-weekly,Email + Push
11084,0,Champions,33,F,14,6,276.92,Check Out Our Latest Offers,Exclusive VIP Access - New Premium Collection,15,Premium Product Launch,0.12,Weekly,Email + SMS + Push
11085,3,Potential Loyalists,59,M,163,4,311.82,Check Out Our Latest Offers,Complete Your Style - Special Member Pricing,12,Cross-Sell Campaign,0.08,Bi-weekly,Email + Social Media
